Hours_Elapsed,Gas_MassFlow_kgs,Gas_Temp_In_C,Gas_Temp_Out_C,Gas_Press_In_bar,Gas_Press_Out_bar,Gas_PressureDrop_bar,Water_MassFlow_kgs,Water_Temp_In_C,Water_Temp_Out_C,Water_PressureDrop_bar,Calculated_LMTD_C,Calculated_U_Wm2K,Target_Fouling_Rf
6445,34.1755,140.00,24.58,35.0000,24.3141,10.6859,600.0000,24.50,119.76,3.0300,3.63,278.64,1.366575e-03
6446,34.1488,140.00,24.04,35.0000,24.3141,10.6859,600.0000,24.02,119.76,3.0300,2.96,278.63,1.366725e-03
6447,34.4577,140.00,23.65,35.0000,24.3141,10.6859,600.0000,23.61,119.76,3.0300,3.29,278.62,1.366875e-03
6448,34.7209,140.00,23.34,35.0000,24.3141,10.6859,600.0000,23.29,119.76,3.0300,3.38,278.61,1.367026e-03
6449,34.1239,140.00,23.08,35.0000,24.3141,10.6859,600.0000,23.09,119.76,3.0300,0.00,278.60,1.367176e-03
6450,34.1362,140.00,23.06,35.0000,24.3141,10.6859,600.0000,23.02,119.76,3.0300,3.28,278.59,1.367326e-03
6451,34.3775,140.00,23.10,35.0000,24.3141,10.6859,600.0000,23.09,119.76,3.0300,2.79,278.57,1.367476e-03
6452,34.9543,140.00,23.33,35.0000,24.3141,10.6859,600.0000,23.29,119.76,3.0300,3.29,278.56,1.367626e-03
6453,34.7412,140.00,23.62,35.0000,24.3141,10.6859,600.0000,23.60,119.76,3.0300,2.92,278.55,1.367777e-03
6454,34.3885,140.00,24.01,35.0000,24.3141,10.6859,600.0000,24.02,119.76,3.0300,0.00,278.54,1.367927e-03
6455,34.3508,140.00,24.55,35.0000,24.3141,10.6859,600.0000,24.50,119.76,3.0300,3.39,278.53,1.368077e-03
6456,34.6268,140.00,25.05,35.0000,24.3141,10.6859,600.0000,25.02,119.76,3.0300,3.22,278.52,1.368227e-03
6457,34.7015,140.00,25.53,35.0000,24.3141,10.6859,600.0000,25.53,119.76,3.0300,0.00,278.51,1.368377e-03
6458,34.2456,140.00,25.96,35.0000,24.3141,10.6859,600.0000,26.02,119.76,3.0300,0.00,278.49,1.368528e-03
6459,34.7863,140.00,26.39,35.0000,24.3141,10.6859,600.0000,26.43,119.76,3.0300,0.00,278.48,1.368678e-03
6460,34.8281,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.75,119.76,3.0300,0.00,278.47,1.368828e-03
6461,34.5313,140.00,26.89,35.0000,24.3141,10.6859,600.0000,26.95,119.76,3.0300,0.00,278.46,1.368978e-03
6462,34.7580,140.00,26.99,35.0000,24.3141,10.6859,600.0000,27.01,119.76,3.0300,0.00,278.45,1.369128e-03
6463,34.5716,140.00,26.92,35.0000,24.3141,10.6859,600.0000,26.95,119.76,3.0300,0.00,278.44,1.369279e-03
6464,34.7774,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.75,119.76,3.0300,0.00,278.42,1.369429e-03
6465,35.1711,140.00,26.42,35.0000,24.3141,10.6859,600.0000,26.43,119.76,3.0300,0.00,278.41,1.369579e-03
6466,34.6217,140.00,25.96,35.0000,24.3141,10.6859,600.0000,26.01,119.76,3.0300,0.00,278.40,1.369729e-03
6467,35.2203,140.00,25.54,35.0000,24.3141,10.6859,600.0000,25.53,119.76,3.0300,2.69,278.39,1.369879e-03
6468,35.2866,140.00,25.03,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,2.79,278.38,1.370030e-03
6469,34.5037,140.00,24.44,35.0000,24.3141,10.6859,600.0000,24.50,119.76,3.0300,0.00,278.37,1.370180e-03
6470,34.5632,140.00,24.00,35.0000,24.3141,10.6859,600.0000,24.01,119.76,3.0300,0.00,278.35,1.370330e-03
6471,35.0945,140.00,23.60,35.0000,24.3141,10.6859,600.0000,23.60,119.76,3.0300,2.50,278.34,1.370480e-03
6472,34.5912,140.00,23.32,35.0000,24.3141,10.6859,600.0000,23.28,119.76,3.0300,3.22,278.33,1.370631e-03
6473,35.1530,140.00,23.09,35.0000,24.3141,10.6859,600.0000,23.08,119.76,3.0300,2.75,278.32,1.370781e-03
6474,34.7895,140.00,23.00,35.0000,24.3141,10.6859,600.0000,23.01,119.76,3.0300,0.00,278.31,1.370931e-03
6475,35.0092,140.00,23.07,35.0000,24.3141,10.6859,600.0000,23.08,119.76,3.0300,0.00,278.30,1.371081e-03
6476,34.8822,140.00,23.28,35.0000,24.3141,10.6859,600.0000,23.28,119.76,3.0300,2.26,278.28,1.371231e-03
6477,35.3064,140.00,23.58,35.0000,24.3141,10.6859,600.0000,23.60,119.76,3.0300,0.00,278.27,1.371382e-03
6478,34.6261,140.00,24.03,35.0000,24.3141,10.6859,600.0000,24.01,119.76,3.0300,2.91,278.26,1.371532e-03
6479,34.5505,140.00,24.50,35.0000,24.3141,10.6859,600.0000,24.49,119.76,3.0300,2.34,278.25,1.371682e-03
6480,34.9059,140.00,25.04,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,3.12,278.24,1.371832e-03
6481,34.7347,140.00,25.55,35.0000,24.3141,10.6859,600.0000,25.53,119.76,3.0300,2.93,278.23,1.371982e-03
6482,35.4382,140.00,26.03,35.0000,24.3141,10.6859,600.0000,26.01,119.76,3.0300,2.83,278.21,1.372133e-03
6483,34.9039,140.00,26.41,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,0.00,278.20,1.372283e-03
6484,35.5048,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,2.07,278.19,1.372433e-03
6485,34.7817,140.00,26.92,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,0.00,278.18,1.372583e-03
6486,34.7648,140.00,27.01,35.0000,24.3141,10.6859,600.0000,27.01,119.76,3.0300,0.00,278.17,1.372733e-03
6487,35.2434,140.00,26.96,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,2.97,278.16,1.372884e-03
6488,34.7790,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,0.00,278.14,1.373034e-03
6489,35.5726,140.00,26.43,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,2.47,278.13,1.373184e-03
6490,34.6742,140.00,25.96,35.0000,24.3141,10.6859,600.0000,26.01,119.76,3.0300,0.00,278.12,1.373334e-03
6491,35.3270,140.00,25.54,35.0000,24.3141,10.6859,600.0000,25.53,119.76,3.0300,2.70,278.11,1.373484e-03
6492,35.0630,140.00,24.99,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,0.00,278.10,1.373635e-03
6493,35.6067,140.00,24.49,35.0000,24.3141,10.6859,600.0000,24.49,119.76,3.0300,2.03,278.09,1.373785e-03
6494,34.9948,140.00,24.01,35.0000,24.3141,10.6859,600.0000,24.01,119.76,3.0300,2.41,278.07,1.373935e-03
6495,35.6731,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,0.00,278.06,1.374085e-03
6496,35.5801,140.00,23.27,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,278.05,1.374235e-03
6497,35.1029,140.00,23.09,35.0000,24.3141,10.6859,600.0000,23.08,119.76,3.0300,2.69,278.04,1.374386e-03
6498,35.2222,140.00,22.99,35.0000,24.3141,10.6859,600.0000,23.01,119.76,3.0300,0.00,278.03,1.374536e-03
6499,35.4868,140.00,23.08,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,2.63,278.02,1.374686e-03
6500,35.6265,140.00,23.28,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,2.31,278.00,1.374836e-03
6501,35.6052,140.00,23.58,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,0.00,277.99,1.374986e-03
6502,34.8443,140.00,24.04,35.0000,24.3141,10.6859,600.0000,24.01,119.76,3.0300,3.22,277.98,1.375136e-03
6503,35.3302,140.00,24.49,35.0000,24.3141,10.6859,600.0000,24.49,119.76,3.0300,2.40,277.97,1.375287e-03
6504,35.6405,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,2.01,277.96,1.375437e-03
6505,35.7060,140.00,25.52,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,0.00,277.95,1.375587e-03
6506,35.1406,140.00,25.99,35.0000,24.3141,10.6859,600.0000,26.01,119.76,3.0300,0.00,277.94,1.375737e-03
6507,35.1105,140.00,26.44,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,2.97,277.92,1.375887e-03
6508,35.6800,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,0.00,277.91,1.376038e-03
6509,34.9618,140.00,26.93,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,0.00,277.90,1.376188e-03
6510,35.2978,140.00,26.99,35.0000,24.3141,10.6859,600.0000,27.00,119.76,3.0300,0.00,277.89,1.376338e-03
6511,35.3633,140.00,26.95,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,2.76,277.88,1.376488e-03
6512,35.8568,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,0.00,277.87,1.376638e-03
6513,35.6229,140.00,26.40,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,0.00,277.85,1.376789e-03
6514,35.8161,140.00,25.99,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,0.00,277.84,1.376939e-03
6515,35.5799,140.00,25.51,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,0.00,277.83,1.377089e-03
6516,35.6634,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,2.37,277.82,1.377239e-03
6517,35.3887,140.00,24.50,35.0000,24.3141,10.6859,600.0000,24.49,119.76,3.0300,2.78,277.81,1.377389e-03
6518,35.7107,140.00,23.99,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,0.00,277.80,1.377540e-03
6519,35.2908,140.00,23.62,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,3.11,277.78,1.377690e-03
6520,35.7835,140.00,23.26,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,277.77,1.377840e-03
6521,35.6716,140.00,23.06,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,0.00,277.76,1.377990e-03
6522,35.1660,140.00,23.01,35.0000,24.3141,10.6859,600.0000,23.00,119.76,3.0300,2.56,277.75,1.378140e-03
6523,35.1854,140.00,23.09,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,2.81,277.74,1.378291e-03
6524,35.3528,140.00,23.25,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,277.73,1.378441e-03
6525,35.2105,140.00,23.60,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,2.77,277.72,1.378591e-03
6526,35.9919,140.00,24.02,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,2.83,277.70,1.378741e-03
6527,36.0787,140.00,24.49,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,2.55,277.69,1.378891e-03
6528,35.8814,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,2.38,277.68,1.379042e-03
6529,36.0397,140.00,25.53,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,2.51,277.67,1.379192e-03
6530,35.2729,140.00,25.99,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,0.00,277.66,1.379342e-03
6531,35.8982,140.00,26.42,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,2.43,277.65,1.379492e-03
6532,35.5816,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,2.59,277.63,1.379642e-03
6533,35.8724,140.00,26.93,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,0.00,277.62,1.379792e-03
6534,36.2713,140.00,27.01,35.0000,24.3141,10.6859,600.0000,27.00,119.76,3.0300,2.35,277.61,1.379943e-03
6535,35.6105,140.00,26.94,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,2.54,277.60,1.380093e-03
6536,35.6549,140.00,26.75,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,2.86,277.59,1.380243e-03
6537,35.9720,140.00,26.43,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,2.72,277.58,1.380393e-03
6538,35.6283,140.00,25.99,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,0.00,277.56,1.380543e-03
6539,36.0896,140.00,25.51,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,0.00,277.55,1.380694e-03
6540,36.2161,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,2.75,277.54,1.380844e-03
6541,35.5232,140.00,24.48,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,0.00,277.53,1.380994e-03
6542,36.1782,140.00,24.01,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,2.59,277.52,1.381144e-03
6543,36.3252,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,2.19,277.51,1.381294e-03
6544,36.0531,140.00,23.25,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,277.50,1.381445e-03
6545,36.2963,140.00,23.07,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,2.28,277.48,1.381595e-03
6546,36.1631,140.00,23.00,35.0000,24.3141,10.6859,600.0000,23.00,119.76,3.0300,2.29,277.47,1.381745e-03
6547,35.9888,140.00,23.06,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,0.00,277.46,1.381895e-03
6548,36.1048,140.00,23.27,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,2.43,277.45,1.382045e-03
6549,35.7547,140.00,23.58,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,0.00,277.44,1.382195e-03
6550,36.4649,140.00,24.01,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,2.60,277.43,1.382346e-03
6551,35.6394,140.00,24.48,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,0.00,277.41,1.382496e-03
6552,35.8645,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,2.61,277.40,1.382646e-03
6553,35.9012,140.00,25.52,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,0.00,277.39,1.382796e-03
6554,35.8598,140.00,26.01,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,2.48,277.38,1.382946e-03
6555,36.3733,140.00,26.42,35.0000,24.3141,10.6859,600.0000,26.41,119.76,3.0300,2.23,277.37,1.383097e-03
6556,35.8603,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,2.54,277.36,1.383247e-03
6557,36.4151,140.00,26.92,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,0.00,277.34,1.383397e-03
6558,35.6476,140.00,27.01,35.0000,24.3141,10.6859,600.0000,27.00,119.76,3.0300,2.58,277.33,1.383547e-03
6559,35.7247,140.00,26.94,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,2.69,277.32,1.383697e-03
6560,36.5379,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,2.64,277.31,1.383847e-03
6561,36.0206,140.00,26.42,35.0000,24.3141,10.6859,600.0000,26.41,119.76,3.0300,2.38,277.30,1.383998e-03
6562,36.1813,140.00,26.01,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,2.44,277.29,1.384148e-03
6563,36.2312,140.00,25.52,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,0.71,277.28,1.384298e-03
6564,36.4844,140.00,25.00,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,0.00,277.26,1.384448e-03
6565,36.4448,140.00,24.48,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,1.85,277.25,1.384598e-03
6566,35.7298,140.00,24.02,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,2.90,277.24,1.384749e-03
6567,36.5406,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,2.34,277.23,1.384899e-03
6568,36.3848,140.00,23.27,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,2.22,277.22,1.385049e-03
6569,35.9624,140.00,23.08,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,2.60,277.21,1.385199e-03
6570,35.8222,140.00,23.01,35.0000,24.3141,10.6859,600.0000,23.00,119.76,3.0300,2.60,277.19,1.385349e-03
6571,36.1605,140.00,23.08,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,2.75,277.18,1.385499e-03
6572,35.8951,140.00,23.26,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,277.17,1.385650e-03
6573,35.9166,140.00,23.58,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,0.00,277.16,1.385800e-03
6574,36.3519,140.00,24.00,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,1.99,277.15,1.385950e-03
6575,36.3676,140.00,24.48,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,0.00,277.14,1.386100e-03
6576,36.2930,140.00,25.00,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,2.15,277.13,1.386250e-03
6577,36.0676,140.00,25.51,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,0.00,277.11,1.386401e-03
6578,36.0901,140.00,26.00,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,2.24,277.10,1.386551e-03
6579,36.1874,140.00,26.43,35.0000,24.3141,10.6859,600.0000,26.41,119.76,3.0300,2.76,277.09,1.386701e-03
6580,36.6730,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,2.38,277.08,1.386851e-03
6581,36.2361,140.00,26.94,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,2.62,277.07,1.387001e-03
6582,36.4793,140.00,27.00,35.0000,24.3141,10.6859,600.0000,27.00,119.76,3.0300,0.00,277.06,1.387151e-03
6583,35.9566,140.00,26.93,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,2.26,277.04,1.387302e-03
6584,36.4873,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,0.00,277.03,1.387452e-03
6585,36.5981,140.00,26.42,35.0000,24.3141,10.6859,600.0000,26.41,119.76,3.0300,2.46,277.02,1.387602e-03
6586,36.7982,140.00,26.00,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,2.02,277.01,1.387752e-03
6587,35.9952,140.00,25.51,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,0.00,277.00,1.387902e-03
6588,36.4582,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,2.43,276.99,1.388053e-03
6589,36.2910,140.00,24.47,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,0.00,276.98,1.388203e-03
6590,36.0304,140.00,24.01,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,2.68,276.96,1.388353e-03
6591,36.4461,140.00,23.58,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,0.00,276.95,1.388503e-03
6592,36.0655,140.00,23.27,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,276.94,1.388653e-03
6593,36.2495,140.00,23.06,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,0.00,276.93,1.388803e-03
6594,36.9430,140.00,22.99,35.0000,24.3141,10.6859,600.0000,23.00,119.76,3.0300,0.00,276.92,1.388954e-03
6595,36.2734,140.00,23.06,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,0.00,276.91,1.389104e-03
6596,36.1007,140.00,23.28,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,2.82,276.90,1.389254e-03
6597,36.1267,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,2.58,276.88,1.389404e-03
6598,36.2310,140.00,24.00,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,2.17,276.87,1.389554e-03
6599,36.6558,140.00,24.49,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,2.42,276.86,1.389704e-03
6600,36.1542,140.00,25.00,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,0.00,276.85,1.389855e-03
6601,36.9459,140.00,25.52,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,2.39,276.84,1.390005e-03
6602,36.3133,140.00,26.01,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,2.60,276.83,1.390155e-03
6603,36.1197,140.00,26.40,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,0.00,276.81,1.390305e-03
6604,36.2483,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,0.00,276.80,1.390455e-03
6605,36.4471,140.00,26.93,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,0.00,276.79,1.390606e-03
6606,36.1195,140.00,27.01,35.0000,24.3141,10.6859,600.0000,27.00,119.76,3.0300,2.68,276.78,1.390756e-03
6607,36.4533,140.00,26.93,35.0000,24.3141,10.6859,600.0000,26.93,119.76,3.0300,0.00,276.77,1.390906e-03
6608,36.2745,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.73,119.76,3.0300,0.00,276.76,1.391056e-03
6609,36.6606,140.00,26.41,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,0.00,276.75,1.391206e-03
6610,36.5622,140.00,26.01,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,2.66,276.73,1.391356e-03
6611,36.9029,140.00,25.53,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,2.56,276.72,1.391507e-03
6612,36.4635,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,2.35,276.71,1.391657e-03
6613,36.3909,140.00,24.48,35.0000,24.3141,10.6859,600.0000,24.48,119.76,3.0300,0.00,276.70,1.391807e-03
6614,36.6637,140.00,24.01,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,2.30,276.69,1.391957e-03
6615,37.0701,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,2.36,276.68,1.392107e-03
6616,36.2214,140.00,23.27,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,276.66,1.392257e-03
6617,37.0841,140.00,23.07,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,0.00,276.65,1.392408e-03
6618,36.7051,140.00,23.01,35.0000,24.3141,10.6859,600.0000,23.00,119.76,3.0300,2.62,276.64,1.392558e-03
6619,36.5429,140.00,23.07,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,0.00,276.63,1.392708e-03
6620,36.9426,140.00,23.27,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,0.00,276.62,1.392858e-03
6621,37.1393,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,0.00,276.61,1.393008e-03
6622,37.1282,140.00,24.00,35.0000,24.3141,10.6859,600.0000,24.00,119.76,3.0300,0.00,276.60,1.393158e-03
6623,37.0541,140.00,24.49,35.0000,24.3141,10.6859,600.0000,24.49,119.76,3.0300,1.97,276.58,1.393309e-03
6624,36.1840,140.00,25.00,35.0000,24.3141,10.6859,600.0000,25.00,119.76,3.0300,1.80,276.57,1.393459e-03
6625,36.8620,140.00,25.53,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,2.61,276.56,1.393609e-03
6626,36.8587,140.00,26.00,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,0.00,276.55,1.393759e-03
6627,36.3715,140.00,26.41,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,0.00,276.54,1.393909e-03
6628,36.4685,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,2.53,276.53,1.394059e-03
6629,36.4415,140.00,26.93,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,0.00,276.52,1.394210e-03
6630,36.1974,140.00,27.00,35.0000,24.3141,10.6859,600.0000,27.00,119.76,3.0300,0.00,276.50,1.394360e-03
6631,36.8310,140.00,26.95,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,2.63,276.49,1.394510e-03
6632,36.2122,140.00,26.73,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,0.00,276.48,1.394660e-03
6633,36.8613,140.00,26.42,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,0.00,276.47,1.394810e-03
6634,36.5699,140.00,26.01,35.0000,24.3141,10.6859,600.0000,26.01,119.76,3.0300,1.99,276.46,1.394960e-03
6635,36.7686,140.00,25.53,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,2.25,276.45,1.395111e-03
6636,36.5249,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,2.41,276.44,1.395261e-03
6637,36.7923,140.00,24.49,35.0000,24.3141,10.6859,600.0000,24.49,119.76,3.0300,2.20,276.42,1.395411e-03
6638,36.6453,140.00,24.01,35.0000,24.3141,10.6859,600.0000,24.01,119.76,3.0300,2.45,276.41,1.395561e-03
6639,36.8565,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,2.18,276.40,1.395711e-03
6640,36.2688,140.00,23.28,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,2.31,276.39,1.395861e-03
6641,36.3596,140.00,23.07,35.0000,24.3141,10.6859,600.0000,23.07,119.76,3.0300,0.00,276.38,1.396012e-03
6642,36.4768,140.00,23.00,35.0000,24.3141,10.6859,600.0000,23.01,119.76,3.0300,0.00,276.37,1.396162e-03
6643,36.7204,140.00,23.07,35.0000,24.3141,10.6859,600.0000,23.08,119.76,3.0300,0.00,276.35,1.396312e-03
6644,36.9772,140.00,23.28,35.0000,24.3141,10.6859,600.0000,23.27,119.76,3.0300,2.05,276.34,1.396462e-03
6645,36.8064,140.00,23.59,35.0000,24.3141,10.6859,600.0000,23.59,119.76,3.0300,1.89,276.33,1.396612e-03
6646,36.4333,140.00,24.00,35.0000,24.3141,10.6859,600.0000,24.01,119.76,3.0300,0.00,276.32,1.396762e-03
6647,36.4191,140.00,24.50,35.0000,24.3141,10.6859,600.0000,24.49,119.76,3.0300,2.64,276.31,1.396913e-03
6648,36.5521,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,2.48,276.30,1.397063e-03
6649,36.3039,140.00,25.52,35.0000,24.3141,10.6859,600.0000,25.53,119.76,3.0300,0.00,276.29,1.397213e-03
6650,36.3677,140.00,26.01,35.0000,24.3141,10.6859,600.0000,26.01,119.76,3.0300,0.00,276.27,1.397363e-03
6651,36.6033,140.00,26.43,35.0000,24.3141,10.6859,600.0000,26.42,119.76,3.0300,2.41,276.26,1.397513e-03
6652,37.1820,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,2.33,276.25,1.397663e-03
6653,37.1899,140.00,26.94,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,0.00,276.24,1.397814e-03
6654,36.6574,140.00,27.00,35.0000,24.3141,10.6859,600.0000,27.01,119.76,3.0300,0.00,276.23,1.397964e-03
6655,36.3949,140.00,26.95,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,2.44,276.22,1.398114e-03
6656,36.5349,140.00,26.74,35.0000,24.3141,10.6859,600.0000,26.74,119.76,3.0300,0.00,276.21,1.398264e-03
